12.8633498, 4.94189713, -0.130817588
14.6197477, 4.63292163, -0.253787563
16.434228, 4.5963388, -0.254830336
17.7825155, 4.50716728, -0.34770863
18.246999, 4.19726818, -0.536236524
18.7309292, 4.05526526, -0.453744252
19.419067, 3.76472202, -0.542163606
6.03046334, 8.59071433, -0.0977193636
5.48746095, 8.65347512, -0.18017265
3.63360165, 7.50321698, 0.0912683684
3.32094868, 7.87167318, 0.128452136
3.29386393, 7.96024597, 0.125737624
3.01030689, 7.94258528, 0.297839254
2.70019703, 7.51449682, 0.778650127
2.37016165, 7.24749143, 1.5780498
2.06375538, 7.03570856, 1.76766515
1.580743, 7.3890399, 1.67353599
2.20568118, 5.79769323, 0.969036569
1.38256101, 5.2137927, 1.04800898
-0.156704228, 4.22070126, 0.593490239
-2.62926862, 3.78886327, 0.509576461
-5.0845692, 3.20781289, 0.173546162
-7.94469345, 2.7375899, 0.091249037
-10.1962891, 2.98999077, 0.0576705007
-12.2315077, 3.8340795, 0.00646441404
-12.8243752, 3.67568084, -0.0521243562
-13.1622248, 3.22783496, -0.0415993169
-7.76055403, 3.48952065, -0.155174672
-7.59271265, 3.12232362, -0.208428034
-6.81192452, 3.37278614, -0.365136757
-5.56461078, 3.20008895, -0.368176076
-4.14131323, 2.94337789, -0.404945663
-2.29302809, 2.24638457, -0.372250248
-1.16412021, 1.77962207, -0.393924505
-1.4110392, 2.0887545, -0.459132788
-2.58772921, 2.9369408, -0.556365792
-3.75752353, 4.24537727, -0.643062015
-1.76237165, 4.16437004, -0.276155885
0.395192329, 6.2387895, -0.462219209
2.07446733, 7.08850047, -0.471751339
2.59592792, 8.57882142, -0.599120983
2.79288061, 9.92627099, -0.676030464
2.92484371, 11.0969008, -0.681612433
2.61959283, 11.6825323, -0.605143002
2.20829834, 11.7416523, -0.651004381
1.96704462, 11.9783846, -0.75978581
1.9501919, 12.6115179, -0.848387545
4.26621536, 8.93801636, -0.0916933883
3.95897145, 8.62890012, -0.0698878307
3.28319634, 7.97724726, -0.093219857
2.50795176, 6.67456967, -0.039130654
1.42307581, 4.78691651, 0.0110618086
0.252480193, 3.6607377, 0.0387693438
-1.42957206, 3.7461413, -0.0245959216
-4.1494014, 3.93545275, -0.103194861
-7.25801478, 2.59142826, -0.0207343626
-8.32982583, 3.23324291, -0.0271514023
-7.66673195, 4.13930617, 0.22575751
-7.94927994, 4.68232571, 0.197881796
-6.84023172, 4.44134194, 0.213622028
-6.52755924, 4.36843968, 0.145387956
-5.96907184, 4.79190709, 0.175066992
-4.84345171, 4.80661611, 0.213757226
-3.07940992, 3.84290704, 0.213361199
-2.94607572, 3.62916309, 0.28994304
-3.47869521, 4.00739181, 0.343507456
-4.40538255, 4.99480639, 0.24858415
-7.48809209, 4.57554324, 0.197277373
-7.75336011, 5.17122185, 0.190198939
-7.58277738, 4.81782772, 0.106072667
-7.40766943, 4.58729327, 0.0806725513
-7.10396591, 4.45689806, 0.0941189864
-6.27384469, 4.24380781, 0.113301685
-4.52284257, 3.41553543, 0.0671402622
-3.53861003, 2.56977352, 0.170666577
-3.40076865, 0.463867851, 0.201809353
-2.81524477, -2.92385707, 0.175534734
-3.31057588, -6.20631653, -0.0960864965
-3.39990826, -7.67658959, 0.115269647
-3.63701934, -8.03710716, 0.126791825
-3.98033476, -8.08868197, -0.0530744036
-4.22894887, -8.07902855, 0.0245874863
-4.37881325, -7.96151171, -0.00170152559
-4.41733082, -7.69809224, 0.00786956986
-4.35033468, -7.73403986, 0.0295248016
-4.43674366, -7.99062453, 0.0624517044
-4.73618765, -8.06047881, 0.00353773166
-4.3419349, -8.2924703, -0.0216791765
-4.31149817, -8.35603617, -0.100343858
-4.25892493, -7.91947398, 0.0120177874
-3.76789631, -6.94020077, -0.0469911744
-3.31119623, -5.41920976, -0.0133943792
-2.17508065, -3.57950812, -0.00285376753
-0.627547361, -3.2429579, -0.0483673505
1.76710393, -4.10384904, -0.122361539
5.2998073, -3.47831769, -0.0953912697
6.96283065, -3.22852086, -0.200545915
7.79143, -4.02431062, -0.060311521
8.40437432, -4.19700028, -0.0564312659
8.0296865, -3.63991554, -0.0742392856
7.46502984, -3.50845968, -0.027809091
5.75316958, -3.06028941, 0.0399592439
5.151309, -3.06969216, 0.073485493
5.15062322, -2.57752616, -0.00821523972
5.32810582, -0.68593661, -0.0655718435
4.84725533, 1.8723737, -0.00435831641
3.61653005, 3.68893151, 0.021520662
3.28981519, 3.37585515, 0.13541768
3.89700954, 1.20564594, 0.162585954
3.79303995, -1.16132248, 0.091003291
4.9060265, -2.71678105, 0.0562114994
6.27392047, -3.51699658, -0.0144735712
7.13297393, -4.1311193, 0.0202330289
7.69679709, -4.50890116, 0.0944306104
7.78071044, -4.23637537, 0.119715166
7.45680062, -4.02061571, 0.00297241757
7.19781059, -3.75342785, 0.104701668
6.08447372, -2.60561279, 0.0395098563
5.12484388, -2.18418842, 0.0515872741
3.55590345, -1.71509488, 0.0425776824
2.03060336, -1.02714406, 0.0479235463
1.29473369, -0.654169964, 0.0269847878
1.79014979, -1.75073572, 0.0486924708
0.83807055, -3.77859311, 0.0554383642
-2.09932555, -5.33167522, 0.153436954
-3.68937773, -6.68818951, 0.127924912
-4.24821321, -8.12957738, 0.198424187
-4.72344946, -9.7357541, 0.170291966
-4.66415995, -10.2638879, 0.17570786
-4.96865182, -10.1143275, 0.0409854756
-5.26166127, -10.5260587, 0.127789431
-5.30031414, -10.7226309, 0.148250315
-5.0797471, -10.6655073, 0.14063229
-4.76745009, -10.4247033, 0.0426125731
-4.19286206, -9.53539997, 0.134508568
-3.3699443, -7.82281247, 0.171658241
-2.25887766, -5.70187082, 0.101806479
-0.971021544, -5.12585685, 0.163243509
1.60367998, -4.83795306, 0.118733717
3.97180685, -3.55757083, 0.0383559262
5.61623251, -3.12704048, 0.229858818
6.76157111, -3.83100282, 0.14859746
8.27260706, -4.02702522, 0.109041384
8.29504992, -3.9322901, 0.229067697
7.62544184, -4.65837888, 0.215513979
8.04226282, -5.01979131, 0.231023934
7.56869237, -5.4685802, 0.355641746
5.12748804, -6.57498455, 0.144838512
5.140646, -7.10435926, 0.0695525845
4.71191085, -8.27803537, 0.173470508
4.45467866, -8.35998574, 0.0844530074
3.11153633, -8.63603526, 0.085204645
2.10548596, -8.09700924, 0.0783168398
1.85297218, -6.49770347, 0.060495823
1.5816898, -6.68799736, 0.0100402314
1.98821441, -7.43043213, -0.117784597
2.56203398, -8.4026419, 0.00036478979
3.51675274, -8.77055767, 0.0163614961
3.52985621, -8.74117349, -0.0253489981
3.43430534, -8.48740712, -0.106727191
